PCL_ID,ROAD,JUNCTION,POI_DENSIT,POP_DENSIT,MIXTURE,AMENITIES,ACCESSIBIL,A_TRANSPOR,A_AMENETIE,GDP,TERTIARY,INCOME,CITY_LEVEL,BUS,EDU,GOV,CVS,DCENTER,DSUBC,DRAIL,DTRAN,DGREEN,DMALL,DHOSPITAL,Y_DP_COMME,Y_LN_DP_CO,Y_HOUSINGP,Y_WEIBO,E_NAME,CITYID 
3728247,10489.6,64,327,3819,1.74904,14.25,70.678,114.15,53.289,37947.0,36.6,37408.6,2,13,11.0,8,25.0,1.0,261.842,227.299,1.0,3.606,0.0,0.0,252,5.529,0.0,122,Chifeng,61
3728248,9426.05,46,172,12866,1.77765,32.25,70.528,113.986,53.145,37947.0,36.6,37408.6,2,33,2.0,3,91.0,1.414,261.48,226.557,1.414,2.828,0.0,0.0,116,4.754,0.0,139,Chifeng,61
3728249,6585.68,43,35,12333,1.63691,9.75,70.664,114.026,53.319,37947.0,36.6,37408.6,2,15,5.0,3,16.0,2.236,261.123,225.816,2.236,2.236,1.0,0.0,25,3.219,0.0,28,Chifeng,61
3728250,2809.02,16,3,8064,0.424221,3.75,70.881,114.12,53.586,37947.0,36.6,37408.6,2,6,0.0,0,9.0,3.162,260.768,225.078,3.162,2.0,2.0,0.0,9,2.197,0.0,6,Chifeng,61
3728499,4673.62,24,6,4138,0.669232,5.25,71.577,115.063,54.182,37947.0,36.6,37408.6,2,13,1.0,0,7.0,2.236,263.137,228.712,1.414,4.123,1.414,0.0,1,0.0,0.0,33,Chifeng,61
3728500,4654.19,13,0,3304,-1.0,1.0,71.415,114.985,53.987,37947.0,36.6,37408.6,2,4,0.0,0,0.0,2.0,262.774,227.969,2.0,3.162,1.0,1.0,1,0.0,0.0,8,Chifeng,61
3728501,4099.36,11,31,3687,1.91262,9.0,71.193,114.733,53.777,37947.0,36.6,37408.6,2,19,2.0,1,14.0,2.236,262.414,227.229,2.236,2.236,1.0,1.0,9,2.197,0.0,37,Chifeng,61
3728502,4970.89,9,30,12810,1.25695,5.75,71.148,114.66,53.743,37947.0,36.6,37408.6,2,7,4.0,0,12.0,2.828,262.057,226.491,2.828,1.414,1.414,1.0,1,0.0,0.0,19,Chifeng,61
3728503,4880.59,32,36,10924,1.2696,13.25,71.129,114.68,53.709,37947.0,36.6,37408.6,2,13,0.0,0,40.0,3.606,261.704,225.754,3.606,1.0,2.236,0.0,24,3.178,0.0,30,Chifeng,61
3728758,6056.18,30,50,3129,1.54069,1.25,72.688,116.062,55.338,37947.0,36.6,37408.6,2,2,1.0,2,0.0,3.606,264.433,230.124,2.0,5.0,2.236,1.414,12,2.485,0.0,0,Chifeng,61
3728759,6260.58,19,0,4198,-1.0,6.0,72.298,115.809,54.893,37947.0,36.6,37408.6,2,11,0.0,0,13.0,3.162,264.068,229.382,2.236,4.0,2.236,1.0,1,0.0,0.0,25,Chifeng,61
3729040,12593.5,71,74,4018,1.55406,2.5,73.197,116.897,55.717,37947.0,36.6,37408.6,2,6,0.0,4,0.0,4.472,265.364,230.794,3.0,5.099,1.414,2.236,1,0.0,0.0,11,Chifeng,61
3824397,5204.27,35,38,7036,1.64787,5.0,53.35,86.977,39.9,49843.0,27.58,25340.9,2,2,0.0,1,17.0,2.0,193.499,172.54,1.414,2.0,1.0,1.0,1,0.0,0.0,20,Tongliao,62
3824985,15734.5,168,341,16874,1.83903,12.25,53.762,87.425,40.296,49843.0,27.58,25340.9,2,8,6.0,17,18.0,1.414,194.905,173.851,1.0,3.162,1.0,1.0,8,2.079,0.0,58,Tongliao,62
3824986,19136.5,166,647,16874,1.62419,19.0,53.064,86.965,39.503,49843.0,27.58,25340.9,2,14,9.0,19,34.0,1.0,194.281,172.931,1.0,2.236,0.0,0.0,9,2.197,0.0,125,Tongliao,62
3824987,14436.7,127,449,16874,1.60814,20.75,52.786,86.006,39.498,49843.0,27.58,25340.9,2,33,8.0,19,23.0,1.414,193.66,172.012,0.0,1.414,1.0,0.0,16,2.773,0.0,126,Tongliao,62
3824988,15338.8,133,241,16874,1.55433,14.0,52.624,86.047,39.256,49843.0,27.58,25340.9,2,2,3.0,5,46.0,2.236,193.041,171.094,1.0,1.0,0.0,0.0,29,3.367,0.0,141,Tongliao,62
3824989,4413.62,16,15,12997,1.21523,7.0,52.966,86.088,39.718,49843.0,27.58,25340.9,2,0,1.0,0,27.0,3.162,192.427,170.176,2.0,1.0,1.0,1.0,4,1.386,0.0,71,Tongliao,62
3826732,8521.23,59,44,11386,1.34306,1.25,54.791,88.523,41.298,49843.0,27.58,25340.9,2,0,0.0,2,3.0,2.236,197.254,175.046,2.0,5.0,1.0,1.0,23,3.135,0.0,342,Tongliao,62
3826733,10912.6,71,82,15896,1.80275,3.75,54.354,88.184,40.822,49843.0,27.58,25340.9,2,0,1.0,5,9.0,2.0,196.637,174.132,2.236,4.472,0.0,1.0,15,2.708,0.0,133,Tongliao,62
3826734,11545.1,79,108,16874,1.56094,6.0,54.204,88.024,40.676,49843.0,27.58,25340.9,2,0,3.0,1,20.0,2.236,196.023,173.22,2.828,4.123,0.0,1.0,55,4.007,0.0,204,Tongliao,62
3826735,9789.05,61,40,15407,1.77749,6.75,54.188,87.735,40.769,49843.0,27.58,25340.9,2,8,5.0,1,13.0,2.828,195.412,172.308,3.162,3.606,1.0,1.0,15,2.708,0.0,129,Tongliao,62
3826736,4135.37,21,8,11934,0.78084,3.5,53.999,87.501,40.597,49843.0,27.58,25340.9,2,2,0.0,0,12.0,3.606,194.805,171.397,3.606,3.162,1.414,0.0,12,2.485,0.0,114,Tongliao,62
4120366,5387.91,28,23,5884,1.54031,6.0,105.897,189.658,72.393,60086.0,50.08,37596.4,2,12,4.0,5,3.0,2.236,355.494,376.315,3.0,2.0,2.236,0.0,5,1.609,0.0,50,Hulun Buir,65
4120367,3712.96,9,0,3839,-1.0,0.25,106.003,189.284,72.69,60086.0,50.08,37596.4,2,1,0.0,0,0.0,2.828,354.622,375.406,3.162,3.0,2.0,1.0,3,1.099,0.0,23,Hulun Buir,65
4120973,4453.87,25,9,4838,1.17689,8.5,105.792,189.367,72.363,60086.0,50.08,37596.4,2,8,1.0,0,25.0,1.414,355.985,376.733,2.0,2.0,1.414,1.0,1,0.0,0.0,128,Hulun Buir,65
4120974,5368.23,16,27,6323,1.24186,3.0,105.773,189.031,72.47,60086.0,50.08,37596.4,2,8,0.0,4,0.0,2.236,355.114,375.826,2.236,3.0,1.0,1.0,16,2.773,0.0,8,Hulun Buir,65
4120975,6027.28,27,27,6539,1.24846,4.0,105.739,188.874,72.485,60086.0,50.08,37596.4,2,14,1.0,0,1.0,3.162,354.244,374.919,2.828,3.606,1.414,0.0,6,1.792,0.0,12,Hulun Buir,65
4121579,10241.2,68,118,6361,1.67648,12.75,105.546,189.738,71.869,60086.0,50.08,37596.4,2,26,9.0,6,10.0,0.0,357.347,378.061,1.414,1.0,1.0,0.0,1,0.0,0.0,173,Hulun Buir,65
4121580,6329.18,32,95,4831,1.65066,11.25,105.519,189.077,72.095,60086.0,50.08,37596.4,2,6,2.0,1,36.0,1.0,356.477,377.154,1.0,2.0,1.0,0.0,93,4.533,0.0,265,Hulun Buir,65
4121581,10105.4,72,209,6562,1.74448,16.0,105.501,188.831,72.169,60086.0,50.08,37596.4,2,24,18.0,16,6.0,2.0,355.608,376.247,1.414,2.236,0.0,1.0,67,4.205,0.0,79,Hulun Buir,65
4121582,9090.99,74,123,5163,1.8356,10.5,105.735,188.789,72.514,60086.0,50.08,37596.4,2,9,6.0,3,24.0,3.0,354.739,375.341,2.236,2.828,1.0,1.0,57,4.043,0.0,300,Hulun Buir,65
4122185,13746.5,97,664,6363,1.71218,27.75,105.677,189.741,72.051,60086.0,50.08,37596.4,2,63,10.0,24,14.0,1.0,357.841,378.483,1.0,1.414,0.0,0.0,6,1.792,0.0,101,Hulun Buir,65
4122186,10709.3,92,602,4443,1.68666,29.25,105.28,188.788,71.877,60086.0,50.08,37596.4,2,30,8.0,16,63.0,1.414,356.972,377.576,0.0,1.0,0.0,0.0,427,6.057,0.0,487,Hulun Buir,65
4122187,12568.0,78,429,6562,1.73408,24.25,105.489,188.835,72.151,60086.0,50.08,37596.4,2,48,8.0,28,13.0,2.236,356.104,376.671,1.0,1.414,1.0,0.0,32,3.466,0.0,182,Hulun Buir,65
4122188,9883.47,74,105,6069,1.68492,21.75,105.831,188.883,72.61,60086.0,50.08,37596.4,2,32,4.0,7,44.0,3.162,355.237,375.766,2.0,2.236,1.414,1.0,427,6.057,0.0,261,Hulun Buir,65
4122791,9793.89,56,473,6562,1.31688,34.5,105.749,189.453,72.267,60086.0,50.08,37596.4,2,82,8.0,5,43.0,2.0,358.336,378.906,0.0,1.0,0.0,0.0,10,2.303,0.0,108,Hulun Buir,65
4122792,10577.3,66,267,4714,1.7503,34.0,105.815,189.501,72.341,60086.0,50.08,37596.4,2,21,4.0,6,105.0,2.236,357.469,378.001,1.0,0.0,1.0,1.0,282,5.642,0.0,389,Hulun Buir,65
4122793,8174.16,52,230,6562,1.6959,19.25,105.765,189.256,72.369,60086.0,50.08,37596.4,2,29,3.0,12,33.0,2.828,356.602,377.097,1.414,1.0,1.414,0.0,147,4.99,0.0,260,Hulun Buir,65
4122794,10513.6,64,94,6340,1.74887,14.5,106.144,189.214,72.915,60086.0,50.08,37596.4,2,17,5.0,2,34.0,3.606,355.736,376.193,2.236,2.0,2.236,1.0,26,3.258,0.0,157,Hulun Buir,65
4123397,8709.58,44,42,5729,1.64307,18.25,106.512,190.166,73.05,60086.0,50.08,37596.4,2,21,3.0,6,43.0,3.0,358.834,379.332,1.0,1.414,1.0,1.0,34,3.526,0.0,137,Hulun Buir,65
4123398,5934.04,46,18,3359,1.69432,10.25,106.4,189.921,72.992,60086.0,50.08,37596.4,2,12,2.0,2,25.0,3.162,357.968,378.428,1.414,1.0,1.414,1.414,13,2.565,0.0,112,Hulun Buir,65
4123399,8774.56,53,91,6466,1.80952,13.0,106.446,189.88,73.072,60086.0,50.08,37596.4,2,22,2.0,6,22.0,3.606,357.102,377.525,2.236,1.414,2.236,1.0,8,2.079,0.0,185,Hulun Buir,65
4123400,8862.86,38,45,5964,1.73613,12.0,106.63,189.725,73.392,60086.0,50.08,37596.4,2,21,1.0,2,24.0,4.243,356.237,376.622,2.828,2.236,2.828,1.414,18,2.89,0.0,96,Hulun Buir,65
4125218,2565.86,11,3,5401,0.471124,0.75,108.486,191.204,75.4,60086.0,50.08,37596.4,2,2,0.0,0,1.0,7.211,356.894,377.023,5.385,5.0,5.657,2.236,3,1.099,0.0,4,Hulun Buir,65
5060639,6060.56,12,42,2477,1.66492,3.75,15.851,48.886,2.637,44789.0,38.49,35455.0,2,4,3.0,1,7.0,10.77,0.0,93.301,4.472,1.414,1.0,0.0,68,4.22,0.0,146,Linyi,344
5060640,2271.96,3,1,2477,0.0,0.75,16.149,49.184,2.935,44789.0,38.49,35455.0,2,0,0.0,0,3.0,10.44,0.0,94.244,4.123,2.236,1.0,1.0,120,4.787,0.0,51,Linyi,344
5065116,7061.53,19,12,4383,1.53426,0.25,18.693,46.777,7.46,44789.0,38.49,35455.0,2,0,1.0,0,0.0,9.487,12.649,90.554,3.0,10.0,2.0,3.162,2,0.693,0.0,9,Linyi,344
5065117,6568.41,9,6,4572,0.506438,0.5,18.375,47.355,6.783,44789.0,38.49,35455.0,2,0,2.0,0,0.0,8.544,12.369,91.548,3.162,9.0,1.0,3.0,3,1.099,0.0,14,Linyi,344
5065119,5983.85,27,24,4572,1.5333,0.5,17.612,47.768,5.55,44789.0,38.49,35455.0,2,0,2.0,0,0.0,6.708,12.042,93.536,2.0,7.0,1.0,1.0,5,1.609,0.0,44,Linyi,344
5065120,10784.6,57,46,4572,1.5341,1.75,17.052,47.765,4.766,44789.0,38.49,35455.0,2,1,2.0,2,2.0,5.831,12.0,94.53,1.0,6.0,0.0,0.0,96,4.564,0.0,39,Linyi,344
5065121,13859.8,98,153,4515,1.23357,15.0,16.932,47.762,4.6,44789.0,38.49,35455.0,2,54,0.0,1,5.0,5.0,12.0,95.525,0.0,5.0,0.0,1.0,63,4.143,0.0,165,Linyi,344
5065122,9153.8,52,100,4371,1.81517,6.5,17.115,48.76,4.457,44789.0,38.49,35455.0,2,20,2.0,2,2.0,4.243,12.042,96.519,1.0,4.0,1.0,1.0,17,2.833,0.0,165,Linyi,344
5065123,13385.9,67,113,4562,1.84222,11.25,17.243,49.757,4.237,44789.0,38.49,35455.0,2,31,5.0,1,8.0,3.606,12.166,97.514,2.0,3.0,1.0,1.414,237,5.468,0.0,119,Linyi,344
5065125,7185.23,35,2,1446,0.354453,2.75,17.401,51.166,3.896,44789.0,38.49,35455.0,2,10,1.0,0,0.0,3.0,12.649,99.504,2.828,1.0,0.0,2.828,9,2.197,0.0,63,Linyi,344
5076899,3022.44,8,33,3240,1.55183,0.25,25.489,65.525,9.475,67982.0,33.71,39968.5,2,0,0.0,1,0.0,21.213,13.454,130.05,1.0,5.0,6.708,1.0,2,0.693,0.0,7,Rizhao,342
5076900,3566.6,8,7,2714,0.214759,2.25,25.831,65.938,9.789,67982.0,33.71,39968.5,2,0,0.0,5,4.0,20.518,14.142,129.877,2.0,5.657,7.211,1.414,2,0.693,0.0,13,Rizhao,342
5108672,8725.04,25,23,4788,1.10465,3.25,16.84,31.208,11.093,42397.0,32.5,36615.4,2,6,3.0,0,4.0,5.099,14.56,60.415,2.0,30.806,2.0,3.0,2,0.693,0.0,23,Laiwu,343
5108888,5858.27,20,26,5876,0.981534,2.0,12.353,18.184,10.021,117264.0,50.59,43533.9,4,4,2.0,0,2.0,24.759,1.0,34.132,2.236,23.345,0.0,1.0,1,0.0,7837.0,25,Qingdao,307
5108889,7545.01,39,9,6877,0.744622,4.25,12.249,17.515,10.142,117264.0,50.59,43533.9,4,13,1.0,2,1.0,24.083,1.0,33.615,1.414,22.627,1.0,2.0,4,1.386,8260.0,33,Qingdao,307
5128550,2442.94,12,8,2338,0.466175,4.5,6.925,7.028,6.884,117264.0,50.59,43533.9,4,13,0.0,0,5.0,18.358,8.062,9.055,5.0,5.0,2.0,1.0,1,0.0,16666.0,7,Qingdao,307
5128557,5730.23,26,45,1971,0.992501,4.75,4.241,2.0,5.138,117264.0,50.59,43533.9,4,4,0.0,0,15.0,13.454,1.0,2.0,2.0,5.0,2.236,4.0,3,1.099,16666.0,31,Qingdao,307
5128559,13986.4,100,262,5044,1.27624,5.25,2.601,0.0,3.641,117264.0,50.59,43533.9,4,16,3.0,0,2.0,12.207,0.0,0.0,0.0,3.0,1.0,2.0,28,3.332,3586.0,60,Qingdao,307
5128560,21837.8,187,433,5150,1.75094,29.5,2.38,1.0,2.932,117264.0,50.59,43533.9,4,99,5.0,6,8.0,11.662,0.0,1.0,1.0,2.0,0.0,1.0,59,4.078,3586.0,102,Qingdao,307
5128561,21747.7,305,562,5150,1.86978,36.25,2.228,1.707,2.436,117264.0,50.59,43533.9,4,93,23.0,19,10.0,11.18,0.0,2.0,1.414,1.0,0.0,0.0,156,5.05,3586.0,307,Qingdao,307
5128562,11421.5,90,237,5150,1.59917,22.25,2.287,2.618,2.154,117264.0,50.59,43533.9,4,59,2.0,18,10.0,10.77,0.0,3.0,2.236,0.0,0.0,0.0,407,6.009,3586.0,229,Qingdao,307
5128563,13808.8,123,211,4958,1.58568,9.5,2.777,3.0,2.688,117264.0,50.59,43533.9,4,16,8.0,0,14.0,10.44,0.0,4.0,2.0,1.0,1.0,1.0,773,6.65,3586.0,217,Qingdao,307
5128564,13837.9,123,112,3927,1.58507,4.5,3.028,3.0,3.04,117264.0,50.59,43533.9,4,0,6.0,0,12.0,10.198,0.0,5.0,1.0,2.0,1.0,2.0,158,5.063,3586.0,245,Qingdao,307
5045656,4751.56,5,7,2161,0.41611,1.0,12.808,22.432,8.959,34536.0,26.32,33456.6,2,0,3.0,0,1.0,34.482,2.236,43.863,1.0,3.606,2.236,2.236,1,0.0,0.0,13,Zaozhuang,313
5050318,6986.75,19,8,2085,0.868965,0.25,6.179,3.536,7.236,34536.0,26.32,33456.6,2,0,0.0,0,1.0,28.16,1.0,5.657,1.414,3.606,1.414,2.0,5,1.609,0.0,23,Zaozhuang,313
5050327,680.282,2,0,1353,-1.0,0.0,7.708,6.202,8.31,34536.0,26.32,33456.6,2,0,0.0,0,0.0,19.698,8.246,6.403,6.0,7.616,3.162,2.828,1,0.0,0.0,8,Zaozhuang,313
4314923,7229.68,34,74,3083,1.77272,4.0,16.516,17.279,16.21,18932.0,36.76,31402.3,2,0,7.0,8,1.0,8.602,60.008,32.558,2.0,10.44,1.0,1.0,2,0.693,0.0,3,Wuzhong,631
4315642,7746.24,33,115,3637,1.63214,10.0,13.933,13.924,13.936,18932.0,36.76,31402.3,2,33,6.0,1,0.0,1.414,56.036,25.612,2.236,10.817,1.414,0.0,3,1.099,0.0,20,Wuzhong,631
4315643,10938.0,71,476,5069,1.81248,24.5,13.939,13.914,13.948,18932.0,36.76,31402.3,2,30,16.0,14,38.0,1.0,56.08,25.0,2.828,11.662,1.0,0.0,37,3.611,0.0,86,Wuzhong,631
4315644,8228.03,52,352,4929,1.62302,30.75,14.131,13.707,14.3,18932.0,36.76,31402.3,2,46,4.0,27,46.0,1.414,56.143,24.413,3.0,12.53,1.414,0.0,9,2.197,0.0,85,Wuzhong,631
4315778,14831.6,80,442,3975,1.67532,27.0,13.369,13.127,13.466,18932.0,36.76,31402.3,2,76,6.0,10,16.0,1.0,55.036,24.839,1.414,10.296,1.0,0.0,9,2.197,0.0,143,Wuzhong,631
4315779,13623.6,91,1229,4622,1.78565,48.5,13.244,13.222,13.252,18932.0,36.76,31402.3,2,82,24.0,19,69.0,0.0,55.082,24.207,2.236,11.18,0.0,0.0,164,5.1,0.0,196,Wuzhong,631
4315780,8070.84,67,562,4501,1.75206,46.0,13.547,12.8,13.846,18932.0,36.76,31402.3,2,39,23.0,62,60.0,1.0,55.145,23.601,2.0,12.083,1.0,0.0,48,3.871,0.0,198,Wuzhong,631
4315913,11420.0,55,25,2732,1.16104,2.0,13.338,12.379,13.721,18932.0,36.76,31402.3,2,4,1.0,2,1.0,2.236,54.009,24.759,0.0,8.944,2.0,1.414,1,0.0,0.0,13,Wuzhong,631
4315914,11354.9,79,323,4436,1.77219,42.0,13.198,12.542,13.46,18932.0,36.76,31402.3,2,128,5.0,17,18.0,1.414,54.037,24.083,1.0,9.849,1.0,1.0,4,1.386,0.0,67,Wuzhong,631
4315915,13330.0,113,745,4622,1.82589,39.0,12.957,12.422,13.171,18932.0,36.76,31402.3,2,84,9.0,28,35.0,1.0,54.083,23.431,1.414,10.77,0.0,0.0,41,3.714,0.0,174,Wuzhong,631
4315916,11982.3,98,277,4212,1.73965,32.75,13.153,11.902,13.653,18932.0,36.76,31402.3,2,46,13.0,2,70.0,1.414,54.148,22.804,1.0,11.705,1.0,0.0,13,2.565,0.0,111,Wuzhong,631
4316051,5728.32,35,40,2665,1.36595,6.25,12.789,11.673,13.235,18932.0,36.76,31402.3,2,16,2.0,0,7.0,2.236,53.038,23.345,0.0,9.487,1.414,0.0,7,1.946,0.0,73,Wuzhong,631
4316052,9222.66,63,163,3275,1.58017,11.25,12.885,11.836,13.305,18932.0,36.76,31402.3,2,22,8.0,1,14.0,2.0,53.085,22.672,1.0,10.44,1.0,0.0,15,2.708,0.0,102,Wuzhong,631
4316053,8100.92,56,156,3112,1.88357,12.0,12.687,11.011,13.358,18932.0,36.76,31402.3,2,22,4.0,6,16.0,2.236,53.151,22.023,0.0,11.402,0.0,0.0,22,3.091,0.0,62,Wuzhong,631
5051876,6509.92,32,193,3090,1.82209,8.75,8.869,13.757,6.913,34536.0,26.32,33456.6,2,1,12.0,7,15.0,4.0,3.606,24.352,3.162,25.962,1.0,0.0,1199,7.089,0.0,204,Zaozhuang,313
5051877,7478.23,45,50,16018,1.29734,2.75,8.964,13.767,7.042,34536.0,26.32,33456.6,2,0,2.0,0,9.0,4.123,3.162,25.298,2.236,26.926,0.0,1.0,178,5.182,0.0,99,Zaozhuang,313
5051879,4117.16,10,2,2249,0.0,0.25,9.923,14.101,8.252,34536.0,26.32,33456.6,2,0,0.0,0,1.0,5.0,3.162,27.203,1.0,28.862,2.0,2.236,1,0.0,0.0,18,Zaozhuang,313
5059945,7692.06,25,8,2477,1.28963,0.25,16.995,47.821,4.665,44789.0,38.49,35455.0,2,0,1.0,0,0.0,13.892,0.0,89.811,5.831,3.606,2.828,3.0,2,0.693,0.0,7,Linyi,344
5059946,5024.6,6,6,2477,1.02056,0.75,16.82,48.581,4.116,44789.0,38.49,35455.0,2,0,1.0,0,2.0,13.416,0.0,90.758,6.403,3.162,2.0,2.0,1,0.0,0.0,3,Linyi,344
5059947,7412.13,27,27,2477,1.50218,2.0,16.631,49.207,3.6,44789.0,38.49,35455.0,2,2,3.0,1,2.0,13.0,0.0,91.706,6.708,3.0,1.0,1.0,36,3.584,0.0,31,Linyi,344
5059948,7783.04,32,51,2477,1.63807,4.0,16.364,49.369,3.162,44789.0,38.49,35455.0,2,10,4.0,0,2.0,12.649,0.0,92.655,6.083,3.162,0.0,0.0,115,4.745,0.0,41,Linyi,344
5059949,6775.47,27,15,2477,1.3871,1.5,16.668,49.352,3.595,44789.0,38.49,35455.0,2,2,2.0,1,1.0,12.369,0.0,93.606,5.099,3.606,1.0,1.0,4,1.386,0.0,18,Linyi,344
5058911,3195.41,9,3,2189,0.0,0.5,17.802,48.796,5.404,44789.0,38.49,35455.0,2,0,0.0,0,2.0,15.524,1.0,91.761,5.831,6.083,3.0,1.414,3,1.099,0.0,9,Linyi,344
5105033,12913.5,82,128,7325,1.64979,12.25,19.233,25.289,16.811,117264.0,50.59,43533.9,4,14,14.0,4,17.0,41.231,1.0,49.578,1.0,39.825,1.0,1.0,5,1.609,12262.0,67,Qingdao,307
5105034,9652.21,75,420,2838,1.81871,19.5,18.347,24.459,15.902,117264.0,50.59,43533.9,4,31,25.0,5,17.0,40.46,0.0,48.918,0.0,39.051,0.0,0.0,39,3.664,5590.0,123,Qingdao,307
5105035,13567.9,115,689,2838,1.84143,23.5,18.18,24.635,15.597,117264.0,50.59,43533.9,4,41,19.0,16,18.0,39.699,0.0,48.27,1.0,38.288,0.0,0.0,82,4.407,5590.0,229,Qingdao,307
5105036,14487.9,113,259,2838,1.77687,24.0,18.303,24.817,15.697,117264.0,50.59,43533.9,4,40,10.0,10,36.0,38.949,0.0,47.634,2.0,37.537,1.0,1.0,148,4.997,5590.0,181,Qingdao,307
5105037,9022.6,71,158,2838,1.7949,15.25,17.86,24.505,15.201,117264.0,50.59,43533.9,4,30,6.0,5,20.0,38.21,0.0,47.011,2.0,36.797,1.0,0.0,103,4.635,5590.0,153,Qingdao,307
5105038,6894.81,40,198,2838,1.37397,4.5,17.598,24.318,14.911,117264.0,50.59,43533.9,4,14,3.0,0,1.0,37.483,0.0,46.4,2.236,36.069,0.0,1.0,62,4.127,5590.0,68,Qingdao,307
5105039,14654.0,137,98,2804,0.672935,11.0,17.192,23.609,14.625,117264.0,50.59,43533.9,4,24,3.0,11,6.0,36.77,0.0,45.804,1.414,35.355,1.0,0.0,81,4.394,5590.0,132,Qingdao,307
5105192,6825.86,38,24,3579,1.56419,2.5,8.202,2.803,10.362,35486.0,52.23,30480.3,2,6,1.0,1,2.0,6.083,41.725,3.606,2.0,2.0,1.0,1.0,1,0.0,0.0,43,Tai'an,335
5105193,12193.5,139,55,6726,1.76403,5.75,8.085,3.121,10.071,35486.0,52.23,30480.3,2,12,3.0,5,3.0,5.099,42.426,4.243,2.0,1.414,0.0,1.414,79,4.369,0.0,182,Tai'an,335
5105194,13598.8,97,154,6726,1.64346,26.5,8.037,3.0,10.052,35486.0,52.23,30480.3,2,58,6.0,29,13.0,4.123,43.139,5.0,1.0,1.0,1.0,1.0,92,4.522,0.0,266,Tai'an,335
5105195,15437.9,131,319,6726,1.74893,23.25,7.837,2.915,9.805,35486.0,52.23,30480.3,2,51,20.0,5,17.0,3.162,43.863,5.831,0.0,1.0,1.0,0.0,543,6.297,0.0,305,Tai'an,335
5124672,8157.56,59,186,13676,1.7568,1.5,11.025,18.171,8.167,79327.0,36.55,35620.9,2,0,5.0,0,1.0,36.674,1.0,35.341,1.0,3.162,0.0,0.0,8,2.079,0.0,151,Zibo,312
5124673,9908.43,40,120,11611,1.8528,2.75,10.826,17.464,8.171,79327.0,36.55,35620.9,2,0,4.0,4,3.0,36.249,0.0,34.929,0.0,3.606,1.0,0.0,138,4.927,0.0,143,Zibo,312
5124674,9703.68,63,132,1936,1.7311,3.0,11.233,17.77,8.618,79327.0,36.55,35620.9,2,0,3.0,3,6.0,35.847,1.0,34.54,1.0,4.243,1.0,1.0,46,3.829,0.0,81,Zibo,312
4281599,10312.8,64,28,7009,1.15651,4.25,41.625,71.574,29.646,9805.0,61.32,34531.3,2,0,4.0,1,12.0,2.0,141.4,139.542,3.606,2.828,1.0,1.0,1,0.0,0.0,21,Guyuan,633
4281740,13018.3,86,241,7701,1.66001,8.25,40.558,70.236,28.687,9805.0,61.32,34531.3,2,6,7.0,9,11.0,2.236,139.201,138.235,2.236,1.0,1.0,0.0,5,1.609,0.0,19,Guyuan,633
4281741,8731.57,67,337,7764,1.38267,22.75,40.932,71.14,28.849,9805.0,61.32,34531.3,2,14,9.0,3,65.0,1.414,140.0,139.119,3.162,1.414,1.414,0.0,19,2.944,0.0,34,Guyuan,633
4281742,12583.7,91,857,7764,1.73878,34.5,41.124,71.416,29.007,9805.0,61.32,34531.3,2,26,15.0,31,66.0,1.0,140.801,140.004,2.828,2.236,1.0,0.0,57,4.043,0.0,157,Guyuan,633
4281743,6298.47,34,548,4925,1.73565,30.25,41.473,71.563,29.436,9805.0,61.32,34531.3,2,24,14.0,17,66.0,1.414,141.605,140.89,2.236,3.162,0.0,1.0,46,3.829,0.0,152,Guyuan,633
4281883,13755.5,139,440,7669,1.78418,9.5,40.713,71.294,28.48,9805.0,61.32,34531.3,2,2,7.0,9,20.0,1.0,139.402,139.589,3.0,1.0,1.0,0.0,26,3.258,0.0,77,Guyuan,633
4281884,8634.0,56,603,7764,1.78836,24.5,40.702,71.353,28.441,9805.0,61.32,34531.3,2,6,21.0,15,56.0,0.0,140.207,140.471,2.236,2.0,0.0,0.0,29,3.367,0.0,162,Guyuan,633
4281885,8166.95,65,468,7005,1.79296,33.25,41.23,71.384,29.169,9805.0,61.32,34531.3,2,40,7.0,13,73.0,1.0,141.014,141.354,1.414,2.828,1.0,0.0,48,3.871,0.0,198,Guyuan,633
4282026,12797.2,116,515,7764,1.6987,21.25,40.996,71.472,28.806,9805.0,61.32,34531.3,2,8,17.0,6,54.0,1.0,139.617,140.943,2.0,1.414,1.0,1.0,12,2.485,0.0,59,Guyuan,633
4282027,9264.09,57,264,7764,1.85576,20.25,41.331,71.412,29.298,9805.0,61.32,34531.3,2,16,6.0,7,52.0,1.414,140.428,141.824,1.0,2.236,1.414,1.0,10,2.303,0.0,142,Guyuan,633
4285755,5095.41,13,80,3070,1.52926,3.25,44.484,65.666,36.011,9805.0,61.32,34531.3,2,0,6.0,4,3.0,32.28,116.276,129.097,2.236,30.083,1.414,0.0,1,0.0,0.0,3,Guyuan,633
4285846,4421.45,10,20,2124,1.56386,1.5,44.323,64.531,36.239,9805.0,61.32,34531.3,2,0,2.0,4,0.0,33.526,114.935,128.062,1.0,31.321,0.0,1.414,1,0.0,0.0,1,Guyuan,633
4306178,9043.97,58,177,11133,1.78108,6.75,12.624,2.236,16.78,21527.0,44.55,30758.5,2,0,2.0,14,11.0,1.414,77.833,2.236,2.236,2.236,1.414,1.0,19,2.944,0.0,113,Zhongwei,634
